"","state","region","word_for_cola","pop"
"125117","maine","northeast","soda",FALSE
"125118","maine","northeast","soda",FALSE
"125119","maine","northeast","soda",FALSE
"125120","maine","northeast","soda",FALSE
"125121","maine","northeast","soda",FALSE
"125122","maine","northeast","soda",FALSE
"125123","maine","northeast","soda",FALSE
"125124","maine","northeast","soda",FALSE
"125125","maine","northeast","soda",FALSE
"125126","maine","northeast","soda",FALSE
"125127","maine","northeast","soda",FALSE
"125128","maine","northeast","soda",FALSE
"125129","maine","northeast","soda",FALSE
"125130","maine","northeast","soda",FALSE
"125131","maine","northeast","soda",FALSE
"125132","maine","northeast","soda",FALSE
"125133","maine","northeast","soda",FALSE
"125134","maine","northeast","soda",FALSE
"125135","maine","northeast","soda",FALSE
"125136","maine","northeast","soda",FALSE
"125137","maine","northeast","soda",FALSE
"125138","maine","northeast","soda",FALSE
"125139","maine","northeast","soda",FALSE
"125140","maine","northeast","soda",FALSE
"125141","maine","northeast","soda",FALSE
"125142","maine","northeast","soda",FALSE
"125143","maine","northeast","soda",FALSE
"125144","maine","northeast","soda",FALSE
"125145","maine","northeast","soda",FALSE
"125146","maine","northeast","soda",FALSE
"125147","maine","northeast","soda",FALSE
"125148","maine","northeast","soda",FALSE
"125149","maine","northeast","soda",FALSE
"125150","maine","northeast","soda",FALSE
"125151","maine","northeast","soda",FALSE
"125152","maine","northeast","soda",FALSE
"125153","maine","northeast","soda",FALSE
"125154","maine","northeast","soda",FALSE
"125155","maine","northeast","soda",FALSE
"125156","maine","northeast","soda",FALSE
"125157","maine","northeast","soda",FALSE
"125158","maine","northeast","soda",FALSE
"125159","maine","northeast","soda",FALSE
"125160","maine","northeast","soda",FALSE
"125161","maine","northeast","soda",FALSE
"125162","maine","northeast","soda",FALSE
"125163","maine","northeast","soda",FALSE
"125164","maine","northeast","soda",FALSE
"125165","maine","northeast","soda",FALSE
"125166","maine","northeast","soda",FALSE
"125167","maine","northeast","soda",FALSE
"125168","maine","northeast","soda",FALSE
"125169","maine","northeast","soda",FALSE
"125170","maine","northeast","soda",FALSE
"125171","maine","northeast","soda",FALSE
"125172","maine","northeast","soda",FALSE
"125173","maine","northeast","soda",FALSE
"125174","maine","northeast","soda",FALSE
"125175","maine","northeast","soda",FALSE
"125176","maine","northeast","soda",FALSE
"125177","maine","northeast","soda",FALSE
"125178","maine","northeast","soda",FALSE
"125179","maine","northeast","soda",FALSE
"125180","maine","northeast","soda",FALSE
"125181","maine","northeast","soda",FALSE
"125182","maine","northeast","soda",FALSE
"125183","maine","northeast","soda",FALSE
"125184","maine","northeast","soda",FALSE
"125185","maine","northeast","soda",FALSE
"125186","maine","northeast","soda",FALSE
"125187","maine","northeast","soda",FALSE
"125188","maine","northeast","soda",FALSE
"125189","maine","northeast","soda",FALSE
"125190","maine","northeast","soda",FALSE
"125191","maine","northeast","soda",FALSE
"125192","maine","northeast","soda",FALSE
"125193","maine","northeast","soda",FALSE
"125194","maine","northeast","soda",FALSE
"125195","maine","northeast","soda",FALSE
"125196","maine","northeast","soda",FALSE
"125197","maine","northeast","soda",FALSE
"125198","maine","northeast","soda",FALSE
"125199","maine","northeast","soda",FALSE
"125200","maine","northeast","soda",FALSE
"125201","maine","northeast","soda",FALSE
"125202","maine","northeast","soda",FALSE
"125203","maine","northeast","soda",FALSE
"125204","maine","northeast","soda",FALSE
"125205","maine","northeast","soda",FALSE
"125206","maine","northeast","soda",FALSE
"125207","maine","northeast","soda",FALSE
"125208","maine","northeast","soda",FALSE
"125209","maine","northeast","soda",FALSE
"125210","maine","northeast","soda",FALSE
"125211","maine","northeast","soda",FALSE
"125212","maine","northeast","soda",FALSE
"125213","maine","northeast","soda",FALSE
"125214","maine","northeast","soda",FALSE
"125215","maine","northeast","soda",FALSE
"125216","maine","northeast","soda",FALSE
"125217","maine","northeast","soda",FALSE
"125218","maine","northeast","soda",FALSE
"125219","maine","northeast","soda",FALSE
"125220","maine","northeast","soda",FALSE
"125221","maine","northeast","soda",FALSE
"125222","maine","northeast","soda",FALSE
"125223","maine","northeast","soda",FALSE
"125224","maine","northeast","soda",FALSE
"125225","maine","northeast","soda",FALSE
"125226","maine","northeast","soda",FALSE
"125227","maine","northeast","soda",FALSE
"125228","maine","northeast","soda",FALSE
"125229","maine","northeast","soda",FALSE
"125230","maine","northeast","soda",FALSE
"125231","maine","northeast","soda",FALSE
"125232","maine","northeast","soda",FALSE
"125233","maine","northeast","soda",FALSE
"125234","maine","northeast","soda",FALSE
"125235","maine","northeast","soda",FALSE
"125236","maine","northeast","soda",FALSE
"125237","maine","northeast","soda",FALSE
"125238","maine","northeast","soda",FALSE
"125239","maine","northeast","soda",FALSE
"125240","maine","northeast","soda",FALSE
"125241","maine","northeast","soda",FALSE
"125242","maine","northeast","soda",FALSE
"125243","maine","northeast","soda",FALSE
"125244","maine","northeast","soda",FALSE
"125245","maine","northeast","soda",FALSE
"125246","maine","northeast","soda",FALSE
"125247","maine","northeast","soda",FALSE
"125248","maine","northeast","soda",FALSE
"125249","maine","northeast","soda",FALSE
"125250","maine","northeast","soda",FALSE
"125251","maine","northeast","soda",FALSE
"125252","maine","northeast","soda",FALSE
"125253","maine","northeast","soda",FALSE
"125254","maine","northeast","soda",FALSE
"125255","maine","northeast","soda",FALSE
"125256","maine","northeast","soda",FALSE
"125257","maine","northeast","soda",FALSE
"125258","maine","northeast","soda",FALSE
"125259","maine","northeast","soda",FALSE
"125260","maine","northeast","soda",FALSE
"125261","maine","northeast","soda",FALSE
"125262","maine","northeast","soda",FALSE
"125263","maine","northeast","soda",FALSE
"125264","maine","northeast","soda",FALSE
"125265","maine","northeast","soda",FALSE
"125266","maine","northeast","soda",FALSE
"125267","maine","northeast","soda",FALSE
"125268","maine","northeast","soda",FALSE
"125269","maine","northeast","soda",FALSE
"125270","maine","northeast","soda",FALSE
"125271","maine","northeast","soda",FALSE
"125272","maine","northeast","soda",FALSE
"125273","maine","northeast","soda",FALSE
"125274","maine","northeast","soda",FALSE
"125275","maine","northeast","soda",FALSE
"125276","maine","northeast","soda",FALSE
"125277","maine","northeast","soda",FALSE
"125278","maine","northeast","soda",FALSE
"125279","maine","northeast","soda",FALSE
"125280","maine","northeast","soda",FALSE
"125281","maine","northeast","soda",FALSE
"125282","maine","northeast","soda",FALSE
"125283","maine","northeast","soda",FALSE
"125284","maine","northeast","soda",FALSE
"125285","maine","northeast","soda",FALSE
"125286","maine","northeast","soda",FALSE
"125287","maine","northeast","soda",FALSE
"125288","maine","northeast","soda",FALSE
"125289","maine","northeast","soda",FALSE
"125290","maine","northeast","soda",FALSE
"125291","maine","northeast","soda",FALSE
"125292","maine","northeast","soda",FALSE
"125293","maine","northeast","soda",FALSE
"125294","maine","northeast","soda",FALSE
"125295","maine","northeast","soda",FALSE
"125296","maine","northeast","soda",FALSE
"125297","maine","northeast","soda",FALSE
"125298","maine","northeast","soda",FALSE
"125299","maine","northeast","soda",FALSE
"125300","maine","northeast","soda",FALSE
"125301","maine","northeast","soda",FALSE
"125302","maine","northeast","soda",FALSE
"125303","maine","northeast","soda",FALSE
"125304","maine","northeast","soda",FALSE
"125305","maine","northeast","soda",FALSE
"125306","maine","northeast","soda",FALSE
"125307","maine","northeast","soda",FALSE
"125308","maine","northeast","soda",FALSE
"125309","maine","northeast","soda",FALSE
"125310","maine","northeast","soda",FALSE
"125311","maine","northeast","soda",FALSE
"125312","maine","northeast","soda",FALSE
"125313","maine","northeast","soda",FALSE
"125314","maine","northeast","soda",FALSE
"125315","maine","northeast","soda",FALSE
"125316","maine","northeast","soda",FALSE
"125317","maine","northeast","soda",FALSE
"125318","maine","northeast","soda",FALSE
"125319","maine","northeast","soda",FALSE
"125320","maine","northeast","soda",FALSE
"125321","maine","northeast","soda",FALSE
"125322","maine","northeast","soda",FALSE
"125323","maine","northeast","soda",FALSE
"125324","maine","northeast","soda",FALSE
"125325","maine","northeast","soda",FALSE
"125326","maine","northeast","soda",FALSE
"125327","maine","northeast","soda",FALSE
"125328","maine","northeast","soda",FALSE
"125329","maine","northeast","soda",FALSE
"125330","maine","northeast","soda",FALSE
"125331","maine","northeast","soda",FALSE
"125332","maine","northeast","soda",FALSE
"125333","maine","northeast","soda",FALSE
"125334","maine","northeast","soda",FALSE
"125335","maine","northeast","soda",FALSE
"125336","maine","northeast","soda",FALSE
"125337","maine","northeast","soda",FALSE
"125338","maine","northeast","soda",FALSE
"125339","maine","northeast","soda",FALSE
"125340","maine","northeast","soda",FALSE
"125341","maine","northeast","soda",FALSE
"125342","maine","northeast","soda",FALSE
"125343","maine","northeast","soda",FALSE
"125344","maine","northeast","soda",FALSE
"125345","maine","northeast","soda",FALSE
"125346","maine","northeast","soda",FALSE
"125347","maine","northeast","soda",FALSE
"125348","maine","northeast","soda",FALSE
"125349","maine","northeast","soda",FALSE
"125350","maine","northeast","soda",FALSE
"125351","maine","northeast","soda",FALSE
"125352","maine","northeast","soda",FALSE
"125353","maine","northeast","soda",FALSE
"125354","maine","northeast","soda",FALSE
"125355","maine","northeast","soda",FALSE
"125356","maine","northeast","soda",FALSE
"125357","maine","northeast","soda",FALSE
"125358","maine","northeast","soda",FALSE
"125359","maine","northeast","soda",FALSE
"125360","maine","northeast","soda",FALSE
"125361","maine","northeast","soda",FALSE
"125362","maine","northeast","soda",FALSE
"125363","maine","northeast","soda",FALSE
"125364","maine","northeast","soda",FALSE
"125365","maine","northeast","soda",FALSE
"125366","maine","northeast","soda",FALSE
"125367","maine","northeast","soda",FALSE
"125368","maine","northeast","soda",FALSE
"125369","maine","northeast","soda",FALSE
"125370","maine","northeast","soda",FALSE
"125371","maine","northeast","soda",FALSE
"125372","maine","northeast","soda",FALSE
"125373","maine","northeast","soda",FALSE
"125374","maine","northeast","soda",FALSE
"125375","maine","northeast","soda",FALSE
"125376","maine","northeast","soda",FALSE
"125377","maine","northeast","soda",FALSE
"125378","maine","northeast","soda",FALSE
"125379","maine","northeast","soda",FALSE
"125380","maine","northeast","soda",FALSE
"125381","maine","northeast","soda",FALSE
"125382","maine","northeast","soda",FALSE
"125383","maine","northeast","soda",FALSE
"125384","maine","northeast","soda",FALSE
"125385","maine","northeast","soda",FALSE
"125386","maine","northeast","soda",FALSE
"125387","maine","northeast","soda",FALSE
"125388","maine","northeast","soda",FALSE
"125389","maine","northeast","soda",FALSE
"125390","maine","northeast","soda",FALSE
"125391","maine","northeast","soda",FALSE
"125392","maine","northeast","soda",FALSE
"125393","maine","northeast","soda",FALSE
"125394","maine","northeast","soda",FALSE
"125395","maine","northeast","soda",FALSE
"125396","maine","northeast","soda",FALSE
"125397","maine","northeast","soda",FALSE
"125398","maine","northeast","soda",FALSE
"125399","maine","northeast","soda",FALSE
"125400","maine","northeast","soda",FALSE
"125401","maine","northeast","soda",FALSE
"125402","maine","northeast","soda",FALSE
"125403","maine","northeast","soda",FALSE
"125404","maine","northeast","soda",FALSE
"125405","maine","northeast","soda",FALSE
"125406","maine","northeast","soda",FALSE
"125407","maine","northeast","soda",FALSE
"125408","maine","northeast","soda",FALSE
"125409","maine","northeast","soda",FALSE
"125410","maine","northeast","soda",FALSE
"125411","maine","northeast","soda",FALSE
"125412","maine","northeast","soda",FALSE
"125413","maine","northeast","soda",FALSE
"125414","maine","northeast","soda",FALSE
"125415","maine","northeast","soda",FALSE
"125416","maine","northeast","soda",FALSE
"125417","maine","northeast","soda",FALSE
"125418","maine","northeast","soda",FALSE
"125419","maine","northeast","soda",FALSE
"125420","maine","northeast","soda",FALSE
"125421","maine","northeast","soda",FALSE
"125422","maine","northeast","soda",FALSE
"125423","maine","northeast","soda",FALSE
"125424","maine","northeast","soda",FALSE
"125425","maine","northeast","soda",FALSE
"125426","maine","northeast","soda",FALSE
"125427","maine","northeast","soda",FALSE
"125428","maine","northeast","soda",FALSE
"125429","maine","northeast","soda",FALSE
"125430","maine","northeast","soda",FALSE
"125431","maine","northeast","soda",FALSE
"125432","maine","northeast","soda",FALSE
"125433","maine","northeast","soda",FALSE
"125434","maine","northeast","soda",FALSE
"125435","maine","northeast","soda",FALSE
"125436","maine","northeast","soda",FALSE
"125437","maine","northeast","soda",FALSE
"125438","maine","northeast","soda",FALSE
"125439","maine","northeast","soda",FALSE
"125440","maine","northeast","soda",FALSE
"125441","maine","northeast","soda",FALSE
"125442","maine","northeast","soda",FALSE
"125443","maine","northeast","soda",FALSE
"125444","maine","northeast","soda",FALSE
"125445","maine","northeast","soda",FALSE
"125446","maine","northeast","soda",FALSE
"125447","maine","northeast","soda",FALSE
"125448","maine","northeast","soda",FALSE
"125449","maine","northeast","soda",FALSE
"125450","maine","northeast","soda",FALSE
"125451","maine","northeast","soda",FALSE
"125452","maine","northeast","soda",FALSE
"125453","maine","northeast","soda",FALSE
"125454","maine","northeast","soda",FALSE
"125455","maine","northeast","soda",FALSE
"125456","maine","northeast","soda",FALSE
"125457","maine","northeast","soda",FALSE
"125458","maine","northeast","soda",FALSE
"125459","maine","northeast","soda",FALSE
"125460","maine","northeast","soda",FALSE
"125461","maine","northeast","soda",FALSE
"125462","maine","northeast","soda",FALSE
"125463","maine","northeast","soda",FALSE
"125464","maine","northeast","soda",FALSE
"125465","maine","northeast","soda",FALSE
"125466","maine","northeast","soda",FALSE
"125467","maine","northeast","soda",FALSE
"125468","maine","northeast","soda",FALSE
"125469","maine","northeast","soda",FALSE
"125470","maine","northeast","soda",FALSE
"125471","maine","northeast","soda",FALSE
"125472","maine","northeast","soda",FALSE
"125473","maine","northeast","soda",FALSE
"125474","maine","northeast","soda",FALSE
"125475","maine","northeast","soda",FALSE
"125476","maine","northeast","soda",FALSE
"125477","maine","northeast","soda",FALSE
"125478","maine","northeast","soda",FALSE
"125479","maine","northeast","soda",FALSE
"125480","maine","northeast","soda",FALSE
"125481","maine","northeast","soda",FALSE
"125482","maine","northeast","soda",FALSE
"125483","maine","northeast","soda",FALSE
"125484","maine","northeast","soda",FALSE
"125485","maine","northeast","soda",FALSE
"125486","maine","northeast","soda",FALSE
"125487","maine","northeast","soda",FALSE
"125488","maine","northeast","soda",FALSE
"125489","maine","northeast","soda",FALSE
"125490","maine","northeast","soda",FALSE
"125491","maine","northeast","soda",FALSE
"125492","maine","northeast","soda",FALSE
"125493","maine","northeast","soda",FALSE
"125494","maine","northeast","soda",FALSE
"125495","maine","northeast","soda",FALSE
"125496","maine","northeast","soda",FALSE
"125497","maine","northeast","soda",FALSE
"125498","maine","northeast","soda",FALSE
"125499","maine","northeast","soda",FALSE
"125500","maine","northeast","soda",FALSE
"125501","maine","northeast","soda",FALSE
"125502","maine","northeast","soda",FALSE
"125503","maine","northeast","soda",FALSE
"125504","maine","northeast","soda",FALSE
"125505","maine","northeast","soda",FALSE
"125506","maine","northeast","soda",FALSE
"125507","maine","northeast","soda",FALSE
"125508","maine","northeast","soda",FALSE
"125509","maine","northeast","soda",FALSE
"125510","maine","northeast","soda",FALSE
"125511","maine","northeast","soda",FALSE
"125512","maine","northeast","soda",FALSE
"125513","maine","northeast","soda",FALSE
"125514","maine","northeast","soda",FALSE
"125515","maine","northeast","soda",FALSE
"125516","maine","northeast","soda",FALSE
"125517","maine","northeast","soda",FALSE
"125518","maine","northeast","soda",FALSE
"125519","maine","northeast","soda",FALSE
"125520","maine","northeast","soda",FALSE
"125521","maine","northeast","soda",FALSE
"125522","maine","northeast","soda",FALSE
"125523","maine","northeast","soda",FALSE
"125524","maine","northeast","soda",FALSE
"125525","maine","northeast","soda",FALSE
"125526","maine","northeast","soda",FALSE
"125527","maine","northeast","soda",FALSE
"125528","maine","northeast","soda",FALSE
"125529","maine","northeast","soda",FALSE
"125530","maine","northeast","soda",FALSE
"125531","maine","northeast","soda",FALSE
"125532","maine","northeast","soda",FALSE
"125533","maine","northeast","soda",FALSE
"125534","maine","northeast","soda",FALSE
"125535","maine","northeast","soda",FALSE
"125536","maine","northeast","soda",FALSE
"125537","maine","northeast","soda",FALSE
"125538","maine","northeast","soda",FALSE
"125539","maine","northeast","soda",FALSE
"125540","maine","northeast","soda",FALSE
"125541","maine","northeast","soda",FALSE
"125542","maine","northeast","soda",FALSE
"125543","maine","northeast","soda",FALSE
"125544","maine","northeast","soda",FALSE
"125545","maine","northeast","soda",FALSE
"125546","maine","northeast","soda",FALSE
"125547","maine","northeast","soda",FALSE
"125548","maine","northeast","soda",FALSE
"125549","maine","northeast","soda",FALSE
"125550","maine","northeast","soda",FALSE
"125551","maine","northeast","soda",FALSE
"125552","maine","northeast","soda",FALSE
"125553","maine","northeast","soda",FALSE
"125554","maine","northeast","soda",FALSE
"125555","maine","northeast","soda",FALSE
"125556","maine","northeast","soda",FALSE
"125557","maine","northeast","soda",FALSE
"125558","maine","northeast","soda",FALSE
"125559","maine","northeast","soda",FALSE
"125560","maine","northeast","soda",FALSE
"125561","maine","northeast","soda",FALSE
"125562","maine","northeast","soda",FALSE
"125563","maine","northeast","soda",FALSE
"125564","maine","northeast","soda",FALSE
"125565","maine","northeast","soda",FALSE
"125566","maine","northeast","soda",FALSE
"125567","maine","northeast","soda",FALSE
"125568","maine","northeast","soda",FALSE
"125569","maine","northeast","soda",FALSE
"125570","maine","northeast","soda",FALSE
"125571","maine","northeast","soda",FALSE
"125572","maine","northeast","soda",FALSE
"125573","maine","northeast","soda",FALSE
"125574","maine","northeast","soda",FALSE
"125575","maine","northeast","soda",FALSE
"125576","maine","northeast","soda",FALSE
"125577","maine","northeast","soda",FALSE
"125578","maine","northeast","soda",FALSE
"125579","maine","northeast","soda",FALSE
"125580","maine","northeast","soda",FALSE
"125581","maine","northeast","soda",FALSE
"125582","maine","northeast","soda",FALSE
"125583","maine","northeast","soda",FALSE
"125584","maine","northeast","soda",FALSE
"125585","maine","northeast","soda",FALSE
"125586","maine","northeast","soda",FALSE
"125587","maine","northeast","soda",FALSE
"125588","maine","northeast","soda",FALSE
"125589","maine","northeast","soda",FALSE
"125590","maine","northeast","soda",FALSE
"125591","maine","northeast","soda",FALSE
"125592","maine","northeast","soda",FALSE
"125593","maine","northeast","soda",FALSE
"125594","maine","northeast","soda",FALSE
"125595","maine","northeast","soda",FALSE
"125596","maine","northeast","soda",FALSE
"125597","maine","northeast","soda",FALSE
"125598","maine","northeast","soda",FALSE
"125599","maine","northeast","soda",FALSE
"125600","maine","northeast","soda",FALSE
"125601","maine","northeast","soda",FALSE
"125602","maine","northeast","soda",FALSE
"125603","maine","northeast","soda",FALSE
"125604","maine","northeast","soda",FALSE
"125605","maine","northeast","soda",FALSE
"125606","maine","northeast","soda",FALSE
"125607","maine","northeast","soda",FALSE
"125608","maine","northeast","soda",FALSE
"125609","maine","northeast","soda",FALSE
"125610","maine","northeast","soda",FALSE
"125611","maine","northeast","soda",FALSE
"125612","maine","northeast","soda",FALSE
"125613","maine","northeast","soda",FALSE
"125614","maine","northeast","soda",FALSE
"125615","maine","northeast","soda",FALSE
"125616","maine","northeast","soda",FALSE
"125617","maine","northeast","soda",FALSE
"125618","maine","northeast","soda",FALSE
"125619","maine","northeast","soda",FALSE
"125620","maine","northeast","soda",FALSE
"125621","maine","northeast","soda",FALSE
"125622","maine","northeast","soda",FALSE
"125623","maine","northeast","soda",FALSE
"125624","maine","northeast","soda",FALSE
"125625","maine","northeast","soda",FALSE
"125626","maine","northeast","soda",FALSE
"125627","maine","northeast","soda",FALSE
"125628","maine","northeast","soda",FALSE
"125629","maine","northeast","soda",FALSE
"125630","maine","northeast","soda",FALSE
"125631","maine","northeast","soda",FALSE
"125632","maine","northeast","soda",FALSE
"125633","maine","northeast","soda",FALSE
"125634","maine","northeast","soda",FALSE
"125635","maine","northeast","soda",FALSE
"125636","maine","northeast","soda",FALSE
"125637","maine","northeast","soda",FALSE
"125638","maine","northeast","soda",FALSE
"125639","maine","northeast","soda",FALSE
"125640","maine","northeast","soda",FALSE
"125641","maine","northeast","soda",FALSE
"125642","maine","northeast","soda",FALSE
"125643","maine","northeast","soda",FALSE
"125644","maine","northeast","soda",FALSE
"125645","maine","northeast","soda",FALSE
"125646","maine","northeast","soda",FALSE
"125647","maine","northeast","soda",FALSE
"125648","maine","northeast","soda",FALSE
"125649","maine","northeast","soda",FALSE
"125650","maine","northeast","soda",FALSE
"125651","maine","northeast","soda",FALSE
"125652","maine","northeast","soda",FALSE
"125653","maine","northeast","soda",FALSE
"125654","maine","northeast","soda",FALSE
"125655","maine","northeast","soda",FALSE
"125656","maine","northeast","soda",FALSE
"125657","maine","northeast","soda",FALSE
"125658","maine","northeast","soda",FALSE
"125659","maine","northeast","soda",FALSE
"125660","maine","northeast","soda",FALSE
"125661","maine","northeast","soda",FALSE
"125662","maine","northeast","soda",FALSE
"125663","maine","northeast","soda",FALSE
"125664","maine","northeast","soda",FALSE
"125665","maine","northeast","soda",FALSE
"125666","maine","northeast","soda",FALSE
"125667","maine","northeast","soda",FALSE
"125668","maine","northeast","soda",FALSE
"125669","maine","northeast","soda",FALSE
"125670","maine","northeast","soda",FALSE
"125671","maine","northeast","soda",FALSE
"125672","maine","northeast","soda",FALSE
"125673","maine","northeast","soda",FALSE
"125674","maine","northeast","soda",FALSE
"125675","maine","northeast","soda",FALSE
"125676","maine","northeast","soda",FALSE
"125677","maine","northeast","soda",FALSE
"125678","maine","northeast","soda",FALSE
"125679","maine","northeast","soda",FALSE
"125680","maine","northeast","soda",FALSE
"125681","maine","northeast","soda",FALSE
"125682","maine","northeast","soda",FALSE
"125683","maine","northeast","soda",FALSE
"125684","maine","northeast","soda",FALSE
"125685","maine","northeast","soda",FALSE
"125686","maine","northeast","soda",FALSE
"125687","maine","northeast","soda",FALSE
"125688","maine","northeast","soda",FALSE
"125689","maine","northeast","soda",FALSE
"125690","maine","northeast","soda",FALSE
"125691","maine","northeast","soda",FALSE
"125692","maine","northeast","soda",FALSE
"125693","maine","northeast","soda",FALSE
"125694","maine","northeast","soda",FALSE
"125695","maine","northeast","soda",FALSE
"125696","maine","northeast","soda",FALSE
"125697","maine","northeast","soda",FALSE
"125698","maine","northeast","soda",FALSE
"125699","maine","northeast","soda",FALSE
"125700","maine","northeast","soda",FALSE
"125701","maine","northeast","soda",FALSE
"125702","maine","northeast","soda",FALSE
"125703","maine","northeast","soda",FALSE
"125704","maine","northeast","soda",FALSE
"125705","maine","northeast","soda",FALSE
"125706","maine","northeast","soda",FALSE
"125707","maine","northeast","soda",FALSE
"125708","maine","northeast","soda",FALSE
"125709","maine","northeast","soda",FALSE
"125710","maine","northeast","soda",FALSE
"125711","maine","northeast","soda",FALSE
"125712","maine","northeast","soda",FALSE
"125713","maine","northeast","soda",FALSE
"125714","maine","northeast","soda",FALSE
"125715","maine","northeast","soda",FALSE
"125716","maine","northeast","soda",FALSE
"125717","maine","northeast","soda",FALSE
"125718","maine","northeast","soda",FALSE
"125719","maine","northeast","soda",FALSE
"125720","maine","northeast","soda",FALSE
"125721","maine","northeast","soda",FALSE
"125722","maine","northeast","soda",FALSE
"125723","maine","northeast","soda",FALSE
"125724","maine","northeast","soda",FALSE
"125725","maine","northeast","soda",FALSE
"125726","maine","northeast","soda",FALSE
"125727","maine","northeast","soda",FALSE
"125728","maine","northeast","soda",FALSE
"125729","maine","northeast","soda",FALSE
"125730","maine","northeast","soda",FALSE
"125731","maine","northeast","soda",FALSE
"125732","maine","northeast","soda",FALSE
"125733","maine","northeast","soda",FALSE
"125734","maine","northeast","soda",FALSE
"125735","maine","northeast","soda",FALSE
"125736","maine","northeast","soda",FALSE
"125737","maine","northeast","soda",FALSE
"125738","maine","northeast","soda",FALSE
"125739","maine","northeast","soda",FALSE
"125740","maine","northeast","soda",FALSE
"125741","maine","northeast","soda",FALSE
"125742","maine","northeast","soda",FALSE
"125743","maine","northeast","soda",FALSE
"125744","maine","northeast","soda",FALSE
"125745","maine","northeast","soda",FALSE
"125746","maine","northeast","soda",FALSE
"125747","maine","northeast","soda",FALSE
"125748","maine","northeast","soda",FALSE
"125749","maine","northeast","soda",FALSE
"125750","maine","northeast","soda",FALSE
"125751","maine","northeast","soda",FALSE
"125752","maine","northeast","soda",FALSE
"125753","maine","northeast","soda",FALSE
"125754","maine","northeast","soda",FALSE
"125755","maine","northeast","soda",FALSE
"125756","maine","northeast","soda",FALSE
"125757","maine","northeast","soda",FALSE
"125758","maine","northeast","soda",FALSE
"125759","maine","northeast","soda",FALSE
"125760","maine","northeast","soda",FALSE
"125761","maine","northeast","soda",FALSE
"125762","maine","northeast","soda",FALSE
"125763","maine","northeast","soda",FALSE
"125764","maine","northeast","soda",FALSE
"125765","maine","northeast","soda",FALSE
"125766","maine","northeast","soda",FALSE
"125767","maine","northeast","soda",FALSE
"125768","maine","northeast","soda",FALSE
"125769","maine","northeast","soda",FALSE
"125770","maine","northeast","soda",FALSE
"125771","maine","northeast","soda",FALSE
"125772","maine","northeast","soda",FALSE
"125773","maine","northeast","soda",FALSE
"125774","maine","northeast","soda",FALSE
"125775","maine","northeast","soda",FALSE
"125776","maine","northeast","soda",FALSE
"125777","maine","northeast","soda",FALSE
"125778","maine","northeast","soda",FALSE
"125779","maine","northeast","soda",FALSE
"125780","maine","northeast","soda",FALSE
"125781","maine","northeast","soda",FALSE
"125782","maine","northeast","soda",FALSE
"125783","maine","northeast","soda",FALSE
"125784","maine","northeast","soda",FALSE
"125785","maine","northeast","soda",FALSE
"125786","maine","northeast","soda",FALSE
"125787","maine","northeast","soda",FALSE
"125788","maine","northeast","soda",FALSE
"125789","maine","northeast","soda",FALSE
"125790","maine","northeast","soda",FALSE
"125791","maine","northeast","soda",FALSE
"125792","maine","northeast","soda",FALSE
"125793","maine","northeast","soda",FALSE
"125794","maine","northeast","soda",FALSE
"125795","maine","northeast","soda",FALSE
"125796","maine","northeast","soda",FALSE
"125797","maine","northeast","soda",FALSE
"125798","maine","northeast","soda",FALSE
"125799","maine","northeast","soda",FALSE
"125800","maine","northeast","soda",FALSE
"125801","maine","northeast","soda",FALSE
"125802","maine","northeast","soda",FALSE
"125803","maine","northeast","soda",FALSE
"125804","maine","northeast","soda",FALSE
"125805","maine","northeast","soda",FALSE
"125806","maine","northeast","soda",FALSE
"125807","maine","northeast","soda",FALSE
"125808","maine","northeast","soda",FALSE
"125809","maine","northeast","soda",FALSE
"125810","maine","northeast","coke",FALSE
"125811","maine","northeast","coke",FALSE
"125812","maine","northeast","coke",FALSE
"125813","maine","northeast","coke",FALSE
"125814","maine","northeast","coke",FALSE
"125815","maine","northeast","coke",FALSE
"125816","maine","northeast","coke",FALSE
"125817","maine","northeast","coke",FALSE
"125818","maine","northeast","coke",FALSE
"125819","maine","northeast","coke",FALSE
"125820","maine","northeast","coke",FALSE
"125821","maine","northeast","coke",FALSE
"125822","maine","northeast","coke",FALSE
"125823","maine","northeast","coke",FALSE
"125824","maine","northeast","coke",FALSE
"125825","maine","northeast","coke",FALSE
"125826","maine","northeast","coke",FALSE
"125827","maine","northeast","coke",FALSE
"125828","maine","northeast","coke",FALSE
"125829","maine","northeast","coke",FALSE
"125830","maine","northeast","coke",FALSE
"125831","maine","northeast","other",FALSE
"125832","maine","northeast","other",FALSE
"125833","maine","northeast","other",FALSE
"125834","maine","northeast","other",FALSE
"125835","maine","northeast","other",FALSE
"125836","maine","northeast","other",FALSE
"125837","maine","northeast","other",FALSE
"125838","maine","northeast","other",FALSE
"125839","maine","northeast","other",FALSE
"125840","maine","northeast","other",FALSE
"125841","maine","northeast","other",FALSE
"125842","maine","northeast","other",FALSE
"125843","maine","northeast","other",FALSE
"125844","maine","northeast","other",FALSE
"125845","maine","northeast","other",FALSE
"125846","maine","northeast","other",FALSE
"125847","maine","northeast","other",FALSE
"125848","maine","northeast","other",FALSE
"125849","maine","northeast","other",FALSE
"125850","maine","northeast","other",FALSE
"125851","maine","northeast","other",FALSE
"125852","maine","northeast","other",FALSE
"125853","maine","northeast","other",FALSE
